#@title=Mock tracker cell plasma propagation time (PPT) table for test only
#@author=F.Mauger
#@date=2026-03-19
#cell_num;start_time;stop_time;ppt_type;ppt[ns];ppt_error[ns]
676;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
677;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
678;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
679;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
680;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
681;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
682;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
683;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
684;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
685;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
686;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
687;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
688;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
689;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
690;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
691;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
692;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
693;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
694;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
695;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
696;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
697;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
698;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
699;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
700;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
701;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
702;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
703;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
704;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
705;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
706;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
707;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
708;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
709;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
710;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
711;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
712;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
713;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
714;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
715;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
716;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
717;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
718;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
719;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
720;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
721;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
722;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
723;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
724;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
725;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
726;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
727;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
728;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
729;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
730;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
731;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
732;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
733;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
734;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
735;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
736;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
737;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
738;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
739;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
740;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
741;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
742;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
743;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
744;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
745;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
746;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
747;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
748;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
749;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
750;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
751;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
752;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
753;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
754;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
755;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
756;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
757;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
758;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
759;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
760;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
761;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
762;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
763;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
764;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
765;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
766;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
767;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
768;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
769;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
770;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
771;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
772;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
773;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
774;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
775;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
776;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
777;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
778;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
779;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
780;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
781;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
782;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
783;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
784;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
785;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
786;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
787;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
788;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
789;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
790;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
791;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
792;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
793;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
794;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
795;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
796;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
797;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
798;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
799;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
800;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
801;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
802;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
803;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
804;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
805;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
806;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
807;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
808;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
809;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
810;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
811;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
812;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
813;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
814;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
815;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
816;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
817;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
818;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
819;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
820;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
821;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
822;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
823;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
824;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
825;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
826;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
827;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
828;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
829;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
830;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
831;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
832;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
833;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
834;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
835;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
836;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
837;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
838;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
839;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
840;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
841;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
842;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
843;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
844;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
845;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
846;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
847;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
848;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
849;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
850;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
851;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
852;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
853;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
854;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
855;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
856;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
857;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
858;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
859;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
860;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
861;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
862;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
863;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
864;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
865;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
866;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
867;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
868;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
869;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
870;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
871;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
872;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
873;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
874;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
875;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
876;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
877;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
878;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
879;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
880;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
881;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
882;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
883;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
884;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
885;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
886;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
887;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
888;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
889;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
890;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
891;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
892;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
893;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
894;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
895;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
896;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
897;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
898;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
899;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
900;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
901;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
902;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
903;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
904;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
905;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
906;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
907;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
908;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
909;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
910;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
911;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
912;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
913;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
914;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
915;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
916;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
917;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
918;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
919;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
920;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
921;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
922;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
923;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
924;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
925;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
926;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
927;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
928;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
929;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
930;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
931;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
932;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
933;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
934;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
935;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
936;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
937;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
938;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
939;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
940;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
941;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
942;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
943;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
944;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
945;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
946;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
947;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
948;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
949;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
950;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
951;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
952;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
953;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
954;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
955;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
956;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
957;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
958;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
959;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
960;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
961;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
962;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
963;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
964;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
965;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
966;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
967;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
968;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
969;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
970;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
971;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
972;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
973;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
974;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
975;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
976;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
977;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
978;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
979;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
980;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
981;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
982;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
983;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
984;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
985;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
986;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
987;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
988;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
989;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
990;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
991;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
992;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
993;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
994;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
995;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
996;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
997;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
998;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
999;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
1000;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
1001;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
1002;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
1003;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
1004;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
1005;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
1006;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
1007;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
1008;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
1009;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
1010;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
1011;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
1012;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
1013;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
